   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
 Ac<3, d, f>;  984.59256;  787.67405;    0.68159;    671088640;    536870912;         1;         8;        2;  134217728
 Ac<3, d, f>; 1390.03911;  794.30806;    0.67590;    939524096;    536870912;         1;         8;        3;  134217728
 Ac<3, d, f>; 1743.18901;  774.75067;    0.69296;   1207959552;    536870912;         1;         8;        4;  134217728
 Ac<3, d, f>; 2040.79981;  742.10902;    0.72344;   1476395008;    536870912;         1;         8;        5;  134217728
 Ac<3, d, f>; 2315.33873;  712.41192;    0.75360;   1744830464;    536870912;         1;         8;        6;  134217728
 Ac<3, d, f>; 2524.23143;  673.12838;    0.79758;   2013265920;    536870912;         1;         8;        7;  134217728
 Ac<3, d, f>; 2606.17895;  613.21858;    0.87550;   2281701376;    536870912;         1;         8;        8;  134217728
 Ac<3, d, f>; 2686.54282;  565.58796;    0.94923;   2550136832;    536870912;         1;         8;        9;  134217728
 Ac<3, d, f>; 2756.11602;  524.97448;    1.02266;   2818572288;    536870912;         1;         8;       10;  134217728
 Ac<3, d, f>; 2812.36763;  489.10741;    1.09765;   3087007744;    536870912;         1;         8;       11;  134217728
 Ac<3, d, f>; 2870.03531;  459.20565;    1.16913;   3355443200;    536870912;         1;         8;       12;  134217728
 Ac<3, d, f>; 2903.36088;  430.12754;    1.24817;   3623878656;    536870912;         1;         8;       13;  134217728
 Ac<3, d, f>; 2947.36035;  406.53246;    1.32061;   3892314112;    536870912;         1;         8;       14;  134217728
