      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
    Ac<3, d, d>;10355.35543;  642.19258;    3.34399;  34628173824;   2147483648;         1;         8;       64;  268435456
    Ac<3, d, d>;11012.31297;  342.79573;    6.26462;  68987912192;   2147483648;         1;         8;      128;  268435456
    Ac<3, d, d>; 9302.05377;  193.28943;   11.11020; 103347650560;   2147483648;         1;         8;      192;  268435456
    Ac<3, d, d>;11185.33373;  174.43016;   12.31142; 137707388928;   2147483648;         1;         8;      256;  268435456
    Ac<3, d, d>;11319.36075;   88.34623;   24.30759; 275146342400;   2147483648;         1;         8;      512;  268435456
    Ac<3, d, d>;  135.49736; 1083.97892;    1.98111;    268435456;   2147483648;         1;        16;        0;  268435456
    Ac<3, d, d>;  399.20564; 1064.54839;    2.01727;    805306368;   2147483648;         1;        16;        1;  268435456
    Ac<3, d, d>;  655.15785; 1048.25256;    2.04863;   1342177280;   2147483648;         1;        16;        2;  268435456
    Ac<3, d, d>;  929.71009; 1062.52582;    2.02111;   1879048192;   2147483648;         1;        16;        3;  268435456
    Ac<3, d, d>; 1179.65261; 1048.58010;    2.04799;   2415919104;   2147483648;         1;        16;        4;  268435456
    Ac<3, d, d>; 1435.62888; 1044.09373;    2.05679;   2952790016;   2147483648;         1;        16;        5;  268435456
    Ac<3, d, d>; 1638.52930; 1008.32572;    2.12975;   3489660928;   2147483648;         1;        16;        6;  268435456
    Ac<3, d, d>; 1947.07325; 1038.43906;    2.06799;   4026531840;   2147483648;         1;        16;        7;  268435456
    Ac<3, d, d>; 2192.60289; 1031.81312;    2.08127;   4563402752;   2147483648;         1;        16;        8;  268435456
    Ac<3, d, d>; 2398.01728; 1009.69148;    2.12687;   5100273664;   2147483648;         1;        16;        9;  268435456
    Ac<3, d, d>; 2629.27507; 1001.62860;    2.14399;   5637144576;   2147483648;         1;        16;       10;  268435456
    Ac<3, d, d>; 2311.47362;  803.99082;    2.67103;   6174015488;   2147483648;         1;        16;       11;  268435456
    Ac<3, d, d>; 2502.42888;  800.77724;    2.68175;   6710886400;   2147483648;         1;        16;       12;  268435456
    Ac<3, d, d>; 2717.70286;  805.24529;    2.66687;   7247757312;   2147483648;         1;        16;       13;  268435456
    Ac<3, d, d>; 2908.71687;  802.40465;    2.67631;   7784628224;   2147483648;         1;        16;       14;  268435456
    Ac<3, d, d>; 3127.07831;  806.98795;    2.66111;   8321499136;   2147483648;         1;        16;       15;  268435456
    Ac<3, d, d>; 3969.10249;  962.20666;    2.23183;   8858370048;   2147483648;         1;        16;       16;  268435456
    Ac<3, d, d>; 5322.32892;  868.95166;    2.47135;  13153337344;   2147483648;         1;        16;       24;  268435456
    Ac<3, d, d>; 6453.56520;  794.28495;    2.70367;  17448304640;   2147483648;         1;        16;       32;  268435456
    Ac<3, d, d>; 9078.49300;  896.64128;    2.39503;  21743271936;   2147483648;         1;        16;       40;  268435456
    Ac<3, d, d>; 9737.88953;  803.12491;    2.67391;  26038239232;   2147483648;         1;        16;       48;  268435456
    Ac<3, d, d>;10093.34460;  714.57307;    3.00527;  30333206528;   2147483648;         1;        16;       56;  268435456
    Ac<3, d, d>;10268.88002;  636.82977;    3.37215;  34628173824;   2147483648;         1;        16;       64;  268435456
    Ac<3, d, d>;10995.74385;  342.27996;    6.27406;  68987912192;   2147483648;         1;        16;      128;  268435456
    Ac<3, d, d>;11103.35939;  230.71916;    9.30778; 103347650560;   2147483648;         1;        16;      192;  268435456
    Ac<3, d, d>;11192.27218;  174.53836;   12.30379; 137707388928;   2147483648;         1;        16;      256;  268435456
    Ac<3, d, d>;11306.85896;   88.24866;   24.33446; 275146342400;   2147483648;         1;        16;      512;  268435456
    Ac<3, d, d>;  133.29050; 1066.32399;    2.01391;    268435456;   2147483648;         4;         2;        0;  268435456
    Ac<3, d, d>;  393.03328; 1048.08875;    2.04895;    805306368;   2147483648;         4;         2;        1;  268435456
    Ac<3, d, d>;  650.33201; 1040.53121;    2.06383;   1342177280;   2147483648;         4;         2;        2;  268435456
    Ac<3, d, d>;  918.58402; 1049.81031;    2.04559;   1879048192;   2147483648;         4;         2;        3;  268435456
    Ac<3, d, d>; 1169.78248; 1039.80665;    2.06527;   2415919104;   2147483648;         4;         2;        4;  268435456
    Ac<3, d, d>; 1428.62750; 1039.00182;    2.06687;   2952790016;   2147483648;         4;         2;        5;  268435456
    Ac<3, d, d>; 1700.35604; 1046.37295;    2.05231;   3489660928;   2147483648;         4;         2;        6;  268435456
    Ac<3, d, d>; 1948.58088; 1039.24314;    2.06639;   4026531840;   2147483648;         4;         2;        7;  268435456
    Ac<3, d, d>; 2204.80657; 1037.55603;    2.06975;   4563402752;   2147483648;         4;         2;        8;  268435456
    Ac<3, d, d>; 2154.85906;  907.30908;    2.36687;   5100273664;   2147483648;         4;         2;        9;  268435456
    Ac<3, d, d>; 2442.10794;  930.32683;    2.30831;   5637144576;   2147483648;         4;         2;       10;  268435456
    Ac<3, d, d>; 3007.85295; 1046.20972;    2.05263;   6174015488;   2147483648;         4;         2;       11;  268435456
    Ac<3, d, d>; 2546.64232;  814.92554;    2.63519;   6710886400;   2147483648;         4;         2;       12;  268435456
    Ac<3, d, d>; 2732.45579;  809.61653;    2.65247;   7247757312;   2147483648;         4;         2;       13;  268435456
